"bill_id","term","session","title","keywords","long_title","summary","commem"
"HB98-1310","1997_1998","1998-RS","Fees For Building Permits",NA,NA,NA,0
"HB98-1311","1997_1998","1998-RS","Business Officers Court Representation",NA,NA,NA,0
"HB98-1312","1997_1998","1998-RS","State Employee Compensation Law",NA,NA,NA,0
"HB98-1313","1997_1998","1998-RS","Water Conservation District Easements",NA,NA,NA,0
"HB98-1314","1997_1998","1998-RS","Acts Resulting In Judicial Expansion",NA,NA,NA,0
"HB98-1315","1997_1998","1998-RS","Sales Tax Revenues For Tourism & Refund",NA,NA,NA,0
"HB98-1316","1997_1998","1998-RS","Define VLTs As Slot Machines",NA,NA,NA,0
"HB98-1317","1997_1998","1998-RS","Repeal Proration Of Mobile Home Prop Tax",NA,NA,NA,0
"HB98-1318","1997_1998","1998-RS","Fund For UCHSC Move To Fitzsimons",NA,NA,NA,0
"HB98-1319","1997_1998","1998-RS","Termination Of Parent-child Relationship",NA,NA,NA,0
"HB98-1320","1997_1998","1998-RS","Pay-At-The-Pump Auto Insurance",NA,NA,NA,0
"HB98-1321","1997_1998","1998-RS","Colorado Youth Mentoring Services",NA,NA,NA,0
"HB98-1322","1997_1998","1998-RS","Air Pollution Emission Permits",NA,NA,NA,0
"HB98-1323","1997_1998","1998-RS","Molders' Liens",NA,NA,NA,0
"HB98-1324","1997_1998","1998-RS","Solid Waste Management Program Improves",NA,NA,NA,0
"HB98-1325","1997_1998","1998-RS","Implement Children's Basic Health Plan",NA,NA,NA,0
"HB98-1326","1997_1998","1998-RS","Add To Municipal Ltd Gaming Impact Fund",NA,NA,NA,0
"HB98-1327","1997_1998","1998-RS","Allow For-profit Car Pools And Van Pools",NA,NA,NA,0
"HB98-1328","1997_1998","1998-RS","Access To Tobacco For Sale",NA,NA,NA,0
"HB98-1329","1997_1998","1998-RS","Gov't Efficiency & Fiscal Policies",NA,NA,NA,0
"HB98-1330","1997_1998","1998-RS","Railroad Property Offenses",NA,NA,NA,0
"HB98-1331","1997_1998","1998-RS","Allowance Of State Overexpenditures",NA,NA,NA,0
"HB98-1332","1997_1998","1998-RS","Parking For Disabled Veterans",NA,NA,NA,0
"HB98-1333","1997_1998","1998-RS","Administration Of Fuel Tax",NA,NA,NA,0
"HB98-1334","1997_1998","1998-RS","Persistent Drinking Drivers",NA,NA,NA,0
"HB98-1335","1997_1998","1998-RS","Fixed Guideway Authority",NA,NA,NA,0
"HB98-1336","1997_1998","1998-RS","Excess St Revenues For Football Stadium",NA,NA,NA,0
"HB98-1337","1997_1998","1998-RS","Common Interest Ownership Act Changes",NA,NA,NA,0
"HB98-1338","1997_1998","1998-RS","Auto Insurance Consumer Protections",NA,NA,NA,0
"HB98-1339","1997_1998","1998-RS","Suppl Approp Dept Of Agriculture",NA,NA,NA,0
"HB98-1340","1997_1998","1998-RS","Suppl Approp Dept Of Corrections",NA,NA,NA,0
"HB98-1341","1997_1998","1998-RS","Suppl Approp Dept Of Education",NA,NA,NA,0
"HB98-1342","1997_1998","1998-RS","Suppl Approp Dept Of Health Care Policy",NA,NA,NA,0
"HB98-1343","1997_1998","1998-RS","Suppl Approp Dept Of Higher Ed",NA,NA,NA,0
"HB98-1344","1997_1998","1998-RS","Suppl Approp Dept Of Human Services",NA,NA,NA,0
"HB98-1345","1997_1998","1998-RS","Suppl Approp Judicial Dept",NA,NA,NA,0
"HB98-1346","1997_1998","1998-RS","Suppl Approp Dept Of Labor & Employment",NA,NA,NA,0
"HB98-1347","1997_1998","1998-RS","Suppl Approp Dept Of Law",NA,NA,NA,0
"HB98-1348","1997_1998","1998-RS","Suppl Approp Dept Of Local Affairs",NA,NA,NA,0
"HB98-1349","1997_1998","1998-RS","Suppl Approp Dept Of Military Affairs",NA,NA,NA,0
"HB98-1350","1997_1998","1998-RS","Suppl Approp Dept Of Natural Resources",NA,NA,NA,0
"HB98-1351","1997_1998","1998-RS","Suppl Approp Dept Of Personnel",NA,NA,NA,0
"HB98-1352","1997_1998","1998-RS","Suppl Approp Dept Of Pub Hea & Environ",NA,NA,NA,0
"HB98-1353","1997_1998","1998-RS","Suppl Approp Dept Of Public Safety",NA,NA,NA,0
"HB98-1354","1997_1998","1998-RS","Suppl Approp Dept Of Reg Agencies",NA,NA,NA,0
"HB98-1355","1997_1998","1998-RS","Suppl Approp Dept Of Revenue",NA,NA,NA,0
"HB98-1356","1997_1998","1998-RS","Suppl Approp Dept Of Transportation",NA,NA,NA,0
"HB98-1357","1997_1998","1998-RS","Suppl Approp Treasury Dept",NA,NA,NA,0
"HB98-1358","1997_1998","1998-RS","Suppl Approp Capital Construction",NA,NA,NA,0
"HB98-1359","1997_1998","1998-RS","Election Law Modifications",NA,NA,NA,0
"HB98-1360","1997_1998","1998-RS","Statutory Authority For Ryan White Act",NA,NA,NA,0
"HB98-1361","1997_1998","1998-RS","Retired Judges' Pay In Judicial Budget",NA,NA,NA,0
"HB98-1362","1997_1998","1998-RS","State Fair Procurement Code Exemption",NA,NA,NA,0
"HB98-1363","1997_1998","1998-RS","Soc Sec Number For Voter Registration",NA,NA,NA,0
"HB98-1364","1997_1998","1998-RS","Funding Of Supreme Court Library",NA,NA,NA,0
"HB98-1365","1997_1998","1998-RS","U.I. Denials For Drug And Alcohol Addict",NA,NA,NA,0
"HB98-1366","1997_1998","1998-RS","Abstinence Education",NA,NA,NA,0
"HB98-1367","1997_1998","1998-RS","Higher Education Governance",NA,NA,NA,0
"HB98-1368","1997_1998","1998-RS","Scientific & Cultural Facilities Dists",NA,NA,NA,0
"HB98-1369","1997_1998","1998-RS","Chiropractic License Examination",NA,NA,NA,0
"HB98-1370","1997_1998","1998-RS","District Boards Of Health",NA,NA,NA,0
"HB98-1371","1997_1998","1998-RS","Dangerous Weapon Grounds For Expulsion",NA,NA,NA,0
"HB98-1372","1997_1998","1998-RS","Certificate Of Review To Cover Employer",NA,NA,NA,0
"HB98-1373","1997_1998","1998-RS","Tax Credit For Language Training Expense",NA,NA,NA,0
"HB98-1374","1997_1998","1998-RS","One Year Supervision After Sentence",NA,NA,NA,0
"HB98-1375","1997_1998","1998-RS","Transportation Planning Regions",NA,NA,NA,0
"HB98-1376","1997_1998","1998-RS","Protect Crime Victims From Civil Actions",NA,NA,NA,0
"HB98-1377","1997_1998","1998-RS","Health Insurance Independent Review",NA,NA,NA,0
"HB98-1378","1997_1998","1998-RS","Intimidation Of Legislative Witnesses",NA,NA,NA,0
"HB98-1379","1997_1998","1998-RS","Approve Air Quality SIP Revisions",NA,NA,NA,0
"HB98-1380","1997_1998","1998-RS","Volunteer Firefighter Pension Benefits",NA,NA,NA,0
"HB98-1381","1997_1998","1998-RS","Electric Industry Restructuring",NA,NA,NA,0
"HB98-1382","1997_1998","1998-RS","Drug Testing For Works Participants",NA,NA,NA,0
"HB98-1383","1997_1998","1998-RS","Physician Discipline",NA,NA,NA,0
"HB98-1384","1997_1998","1998-RS","Parental Notification",NA,NA,NA,0
"HB98-1385","1997_1998","1998-RS","Catchment Areas For Juvenile Facilities",NA,NA,NA,0
"HB98-1386","1997_1998","1998-RS","Physician Carrier Contracts",NA,NA,NA,0
"HB98-1387","1997_1998","1998-RS","Tobacco Sales To Minors",NA,NA,NA,0
"HB98-1388","1997_1998","1998-RS","Access To Justice",NA,NA,NA,0
"HB98-1389","1997_1998","1998-RS","Sunset Of Reports To GA In Titles 13-21",NA,NA,NA,0
"HB98-1390","1997_1998","1998-RS","Authorizing Joint Zoning Boards",NA,NA,NA,0
"HB98-1391","1997_1998","1998-RS","Modification Of Health Plan Benefits",NA,NA,NA,0
"HB98-1392","1997_1998","1998-RS","Bail Bonding Agents",NA,NA,NA,0
"HB98-1393","1997_1998","1998-RS","Sunset Of Reports To GA In Title 22",NA,NA,NA,0
"HB98-1394","1997_1998","1998-RS","Personal ID For State Benefits",NA,NA,NA,0
"HB98-1395","1997_1998","1998-RS","Acquire Towner Line For State Rail Bank",NA,NA,NA,0
"HB98-1396","1997_1998","1998-RS","Special Hunting Licenses",NA,NA,NA,0
"HB98-1397","1997_1998","1998-RS","Landowner Hunting License Preferences",NA,NA,NA,0
"HB98-1398","1997_1998","1998-RS","Reduce Deferred Prop Tax Interest Rate",NA,NA,NA,0
"HB98-1399","1997_1998","1998-RS","Colo.  Youth Challenge Corps Program",NA,NA,NA,0
"HB98-1400","1997_1998","1998-RS","Restructure Natural Gas Industry",NA,NA,NA,0
"HB98-1401","1997_1998","1998-RS","Long Appropriations Bill",NA,NA,NA,0
"HB98-1402","1997_1998","1998-RS","Capital Construction Fund Transfers",NA,NA,NA,0
"HB98-1403","1997_1998","1998-RS","Capital Development Comm Appointments",NA,NA,NA,0
"HB98-1404","1997_1998","1998-RS","Utility Services At Fitzsimons",NA,NA,NA,0
"HB98-1405","1997_1998","1998-RS","Prohibit  Slamming'",NA,NA,NA,0
"HB98-1406","1997_1998","1998-RS","Welfare Of Children",NA,NA,NA,0
"HB98-1407","1997_1998","1998-RS","Repeal Prison Inmate Art Funding",NA,NA,NA,0
"HB98-1408","1997_1998","1998-RS","Agricultural Production Substances",NA,NA,NA,0
"HB98-1409","1997_1998","1998-RS","Wildlife Mgmt Public Education",NA,NA,NA,0
"HB98-1410","1997_1998","1998-RS","Funding For Tourism Promotion",NA,NA,NA,0
"HB98-1411","1997_1998","1998-RS","Olympic Committee Special Plates",NA,NA,NA,0
"HB98-1412","1997_1998","1998-RS","Excess Revenues Refund Mechanism",NA,NA,NA,0
"HB98-1413","1997_1998","1998-RS","Restrictions On Economic Incentives",NA,NA,NA,0
"HB98-1414","1997_1998","1998-RS","State TABOR Financial Statements",NA,NA,NA,0
"HB98-1415","1997_1998","1998-RS","Protect From Unconscionable Trade Acts",NA,NA,NA,0
"HB98-1416","1997_1998","1998-RS","State Coordination For Multi-use Network",NA,NA,NA,0
"HB98-1417","1997_1998","1998-RS","Refund Excess State Revenues",NA,NA,NA,0
"HB98-1418","1997_1998","1998-RS","Environmental Self-evaluation",NA,NA,NA,0
"HB98-1419","1997_1998","1998-RS","Governmental Efficiency",NA,NA,NA,0
"SB98-0001","1997_1998","1998-RS","Services For Expelled Students",NA,NA,NA,0
"SB98-0002","1997_1998","1998-RS","Capital Construction Fund Transfer",NA,NA,NA,0
"SB98-0003","1997_1998","1998-RS","Extends Repeal Of Lottery Division",NA,NA,NA,0
"SB98-0004","1997_1998","1998-RS","Apply Clean Air Rules To Public Property",NA,NA,NA,0
"SB98-0005","1997_1998","1998-RS","FPPA Deferred Compensation Plans",NA,NA,NA,0
"SB98-0006","1997_1998","1998-RS","Standing Of Political Subdivisions",NA,NA,NA,0
"SB98-0007","1997_1998","1998-RS","Repeal Of Sunset Date For Homeless Cred",NA,NA,NA,0
"SB98-0008","1997_1998","1998-RS","Prelim.  Hearings In Cl.  4-6 Felonies",NA,NA,NA,0
"SB98-0009","1997_1998","1998-RS","Teaching Of American History",NA,NA,NA,0
"SB98-0010","1997_1998","1998-RS","Water Quality Permit Fees",NA,NA,NA,0
"SB98-0011","1997_1998","1998-RS","Prohibit Sex Offenders On School Bd",NA,NA,NA,0
"SB98-0012","1997_1998","1998-RS","Auto Ins Failure To Maintain Coverage",NA,NA,NA,0
"SB98-0013","1997_1998","1998-RS","Disclosures PIP Managed Care Options",NA,NA,NA,0
"SB98-0014","1997_1998","1998-RS","Auto Insurance Wage Loss Replacement",NA,NA,NA,0
"SB98-0015","1997_1998","1998-RS","Ground Water Commission Per Diem",NA,NA,NA,0
"SB98-0016","1997_1998","1998-RS","Stadium Construction Performance Bonds",NA,NA,NA,0
"SB98-0017","1997_1998","1998-RS","Filling Vacancies In Office",NA,NA,NA,0
"SB98-0018","1997_1998","1998-RS","Aspen Leaf Annual Pass",NA,NA,NA,0
"SB98-0019","1997_1998","1998-RS","Extending Horse Racing Regulations",NA,NA,NA,0
"SB98-0020","1997_1998","1998-RS","POST Board Certification",NA,NA,NA,0
"SB98-0021","1997_1998","1998-RS","Vehicular Homicide Penalty",NA,NA,NA,0
"SB98-0022","1997_1998","1998-RS","Juror Travel Benefits Reimbursement",NA,NA,NA,0
"SB98-0023","1997_1998","1998-RS","Crib Safety",NA,NA,NA,0
"SB98-0024","1997_1998","1998-RS","Require Reporting For At-risk Adults",NA,NA,NA,0
"SB98-0025","1997_1998","1998-RS","Alcohol & Drug Driving Safety Program",NA,NA,NA,0
"SB98-0026","1997_1998","1998-RS","Work Force Coordinating Council Changes",NA,NA,NA,0
"SB98-0027","1997_1998","1998-RS","County Treasurer Authority",NA,NA,NA,0
"SB98-0028","1997_1998","1998-RS","Intrastate Commercial Air Service Grants",NA,NA,NA,0
"SB98-0029","1997_1998","1998-RS","Changes To Aid To Needy Disabled Program",NA,NA,NA,0
"SB98-0030","1997_1998","1998-RS","High-Occupancy Vehicle Lanes",NA,NA,NA,0
"SB98-0031","1997_1998","1998-RS","Youth Crime Prev & Interven Prog Grants",NA,NA,NA,0
"SB98-0032","1997_1998","1998-RS","Inventory Of Local Government Property",NA,NA,NA,0
"SB98-0033","1997_1998","1998-RS","Comm On Govt Efficiency",NA,NA,NA,0
"SB98-0034","1997_1998","1998-RS","Alteration Of Vehicle Configurations",NA,NA,NA,0
"SB98-0035","1997_1998","1998-RS","Survey Of Railroad Tracks",NA,NA,NA,0
"SB98-0036","1997_1998","1998-RS","Telemedicine Require Colo License",NA,NA,NA,0
"SB98-0037","1997_1998","1998-RS","Liquor Sales To Underage Persons",NA,NA,NA,0
"SB98-0038","1997_1998","1998-RS","Unclaimed Property Recovery Agreements",NA,NA,NA,0
"SB98-0039","1997_1998","1998-RS","Assist Grants For Elderly Or Disabled",NA,NA,NA,0
"SB98-0040","1997_1998","1998-RS","State Deferred Compensation Plan Changes",NA,NA,NA,0
"SB98-0041","1997_1998","1998-RS","Female Genital Mutilation",NA,NA,NA,0
"SB98-0042","1997_1998","1998-RS","Threshold For Auto Tort Actions",NA,NA,NA,0
"SB98-0043","1997_1998","1998-RS","Scenic Railroad Exception",NA,NA,NA,0
"SB98-0044","1997_1998","1998-RS","Increase Credit Ins Loss Ratio Standard",NA,NA,NA,0
"SB98-0045","1997_1998","1998-RS","Public Trustee Fees And Salaries",NA,NA,NA,0
"SB98-0046","1997_1998","1998-RS","Emissions Requirements Vehicle Sales",NA,NA,NA,0
"SB98-0047","1997_1998","1998-RS","IME Workers' Comp Findings",NA,NA,NA,0
"SB98-0048","1997_1998","1998-RS","Recycling Of Waste Tires And Plastics",NA,NA,NA,0
"SB98-0049","1997_1998","1998-RS","Tax Exempt Internet & On Line Services",NA,NA,NA,0
"SB98-0050","1997_1998","1998-RS","Create Criminal Justice Committee",NA,NA,NA,0
"SB98-0051","1997_1998","1998-RS","Mandated State Employee Insurance",NA,NA,NA,0
"SB98-0052","1997_1998","1998-RS","Incentives For State Budget Savings",NA,NA,NA,0
"SB98-0053","1997_1998","1998-RS","Waste Disposal By Special Dists",NA,NA,NA,0
"SB98-0054","1997_1998","1998-RS","Licensing Private Prisons",NA,NA,NA,0
"SB98-0055","1997_1998","1998-RS","Enforcement Authority Of County Govts",NA,NA,NA,0
"SB98-0056","1997_1998","1998-RS","County Restrictions On Tobacco Sales",NA,NA,NA,0
"SB98-0057","1997_1998","1998-RS","Manslaughter By Assisted Suicide",NA,NA,NA,0
"SB98-0058","1997_1998","1998-RS","Health Benefits For Diabetics",NA,NA,NA,0
"SB98-0059","1997_1998","1998-RS","Adult Basic Education",NA,NA,NA,0
"SB98-0060","1997_1998","1998-RS","Capping Prison Populations",NA,NA,NA,0
"SB98-0061","1997_1998","1998-RS","Academic Achievement Tuition Grants",NA,NA,NA,0
"SB98-0062","1997_1998","1998-RS","Procedures Related To Adoption",NA,NA,NA,0
"SB98-0063","1997_1998","1998-RS","Eliminate Repealer For Charter Schools",NA,NA,NA,0
"SB98-0064","1997_1998","1998-RS","Sales & Use Tax Credit For Autos",NA,NA,NA,0
"SB98-0065","1997_1998","1998-RS","Video Lottery Terminals",NA,NA,NA,0
"SB98-0066","1997_1998","1998-RS","Disabled Jurors",NA,NA,NA,0
"SB98-0067","1997_1998","1998-RS","Tavern Licenses",NA,NA,NA,0
"SB98-0068","1997_1998","1998-RS","Crime Of Motor Vehicle Theft",NA,NA,NA,0
"SB98-0069","1997_1998","1998-RS","Preserve Historic Bldgs In Gaming Towns",NA,NA,NA,0
"SB98-0070","1997_1998","1998-RS","Works Participants At Community Colleges",NA,NA,NA,0
"SB98-0071","1997_1998","1998-RS","Charitable Donations By Cities",NA,NA,NA,0
"SB98-0072","1997_1998","1998-RS","Uniform Anatomical Gift Requirements",NA,NA,NA,0
"SB98-0073","1997_1998","1998-RS","Landlord & Tenant Issues",NA,NA,NA,0
"SB98-0074","1997_1998","1998-RS","Sales & Use Tax Exemption Coins",NA,NA,NA,0
"SB98-0075","1997_1998","1998-RS","Elim Doctors' & Dentists' Gov Immunity",NA,NA,NA,0
"SB98-0076","1997_1998","1998-RS","Notaries Public",NA,NA,NA,0
"SB98-0077","1997_1998","1998-RS","Non-utility Activities Of Gas & Elec Cos",NA,NA,NA,0
"SB98-0078","1997_1998","1998-RS","Water Resources & Pwr Development Authy",NA,NA,NA,0
"SB98-0079","1997_1998","1998-RS","Parity In Medicaid Long Term Care",NA,NA,NA,0
"SB98-0080","1997_1998","1998-RS","Community Conflict Resolution Support",NA,NA,NA,0
"SB98-0081","1997_1998","1998-RS","Concealed Handgun Permits",NA,NA,NA,0
"SB98-0082","1997_1998","1998-RS","Educational & Cultural Facilities Act",NA,NA,NA,0
"SB98-0083","1997_1998","1998-RS","State & Local Gov Fiscal Policies Study",NA,NA,NA,0
"SB98-0084","1997_1998","1998-RS","Dealer Registration & Titling Vehicles",NA,NA,NA,0
"SB98-0085","1997_1998","1998-RS","Rural Internet Access Enterprise Zones",NA,NA,NA,0
"SB98-0086","1997_1998","1998-RS","RTD Board Of Directors",NA,NA,NA,0
"SB98-0087","1997_1998","1998-RS","Building Accessibility Requirements",NA,NA,NA,0
"SB98-0088","1997_1998","1998-RS","Environmental Regs For Swine Feedlots",NA,NA,NA,0
"SB98-0089","1997_1998","1998-RS","Dangerous Dogs",NA,NA,NA,0
"SB98-0090","1997_1998","1998-RS","Enactment Of CRS 1997",NA,NA,NA,0
"SB98-0091","1997_1998","1998-RS","School Construction Trust Fund",NA,NA,NA,0
"SB98-0092","1997_1998","1998-RS","Personal Property Tax Exemption",NA,NA,NA,0
"SB98-0093","1997_1998","1998-RS","Property Tax Protest & Appeal Process",NA,NA,NA,0
"SB98-0094","1997_1998","1998-RS","Elderly Property Tax Credit",NA,NA,NA,0
"SB98-0095","1997_1998","1998-RS","Denial Of Auto No-fault PIP Benefits",NA,NA,NA,0
"SB98-0096","1997_1998","1998-RS","Changes To Crimes",NA,NA,NA,0
"SB98-0097","1997_1998","1998-RS","Information Gathering",NA,NA,NA,0
"SB98-0098","1997_1998","1998-RS","Smoking Devices & Children In Cars",NA,NA,NA,0
"SB98-0099","1997_1998","1998-RS","Authorization For Needle Exchange Prog",NA,NA,NA,0
"SB98-0100","1997_1998","1998-RS","Property Tax Classification Of Pipelines",NA,NA,NA,0
"SB98-0101","1997_1998","1998-RS","Clothing Sales Tax Exemption",NA,NA,NA,0
"SB98-0102","1997_1998","1998-RS","Entities",NA,NA,NA,0
"SB98-0103","1997_1998","1998-RS","Operation Grand Junction Drainage Dist",NA,NA,NA,0
"SB98-0104","1997_1998","1998-RS","Access To Certified Nurse Midwives",NA,NA,NA,0
"SB98-0105","1997_1998","1998-RS","Categorical Funding Thru School Finance",NA,NA,NA,0
"SB98-0106","1997_1998","1998-RS","Anti-hazing",NA,NA,NA,0
"SB98-0107","1997_1998","1998-RS","Expeditious Access To Medical Treatment",NA,NA,NA,0
"SB98-0108","1997_1998","1998-RS","Automobile Insurance",NA,NA,NA,0
"SB98-0109","1997_1998","1998-RS","COLS Recommendations On Rules",NA,NA,NA,0
"SB98-0110","1997_1998","1998-RS","K12 Education Tax Incentives",NA,NA,NA,0
"SB98-0111","1997_1998","1998-RS","Appointment Of Former Members",NA,NA,NA,0
"SB98-0112","1997_1998","1998-RS","Liens For Property Tax Deferrals",NA,NA,NA,0
"SB98-0113","1997_1998","1998-RS","Sexual Assault On A Child",NA,NA,NA,0
"SB98-0114","1997_1998","1998-RS","Division Of PERA In Dom Rel Cases",NA,NA,NA,0
"SB98-0115","1997_1998","1998-RS","CATI Coordination Of Technology",NA,NA,NA,0
"SB98-0116","1997_1998","1998-RS","Sales Tax Mail Order & Internet",NA,NA,NA,0
"SB98-0117","1997_1998","1998-RS","Youth Development Services",NA,NA,NA,0
"SB98-0118","1997_1998","1998-RS","Rental Car Agents Not Insurers",NA,NA,NA,0
"SB98-0119","1997_1998","1998-RS","Nonpaid State Official Health Insurance",NA,NA,NA,0
"SB98-0120","1997_1998","1998-RS","Include Part Of Weld County In RTD",NA,NA,NA,0
"SB98-0121","1997_1998","1998-RS","Partial-birth Abortion",NA,NA,NA,0
"SB98-0122","1997_1998","1998-RS","Communication & Information Resources",NA,NA,NA,0
"SB98-0123","1997_1998","1998-RS","Labor Union Participation",NA,NA,NA,0
"SB98-0124","1997_1998","1998-RS","Architects/Engrs Good Samaritan Law",NA,NA,NA,0
"SB98-0125","1997_1998","1998-RS","Photo ID For Convicted Felons",NA,NA,NA,0
"SB98-0126","1997_1998","1998-RS","Authority Of Sheriffs",NA,NA,NA,0
"SB98-0127","1997_1998","1998-RS","School Capital Aid",NA,NA,NA,0
"SB98-0128","1997_1998","1998-RS","Prepaid College Education Fund",NA,NA,NA,0
"SB98-0129","1997_1998","1998-RS","Truth In Sentencing",NA,NA,NA,0
"SB98-0130","1997_1998","1998-RS","Prescriptions By Facsimile",NA,NA,NA,0
"SB98-0131","1997_1998","1998-RS","Limitations On Cash Funds",NA,NA,NA,0
"SB98-0132","1997_1998","1998-RS","Prop Taxation Of Nongaming Property",NA,NA,NA,0
"SB98-0133","1997_1998","1998-RS","Campaign Contributions",NA,NA,NA,0
"SB98-0134","1997_1998","1998-RS","Medicaid Coverage For Kids",NA,NA,NA,0
"SB98-0135","1997_1998","1998-RS","Corrections Budget",NA,NA,NA,0
"SB98-0136","1997_1998","1998-RS","Jury Service",NA,NA,NA,0
"SB98-0137","1997_1998","1998-RS","Confidentiality Of HIV Testing Records",NA,NA,NA,0
"SB98-0138","1997_1998","1998-RS","Termination Of Emergency Powers",NA,NA,NA,0
"SB98-0139","1997_1998","1998-RS","Child Support Obligations",NA,NA,NA,0
"SB98-0140","1997_1998","1998-RS","Excess State Revs To Lower School Taxes",NA,NA,NA,0
"SB98-0141","1997_1998","1998-RS","Econ Devel Fund Conditions",NA,NA,NA,0
"SB98-0142","1997_1998","1998-RS","Voluntary Air Emission Limits & Recovery",NA,NA,NA,0
"SB98-0143","1997_1998","1998-RS","Sexual Exploitation Of Children",NA,NA,NA,0
"SB98-0144","1997_1998","1998-RS","Reduction Of Incentives To Kill Animals",NA,NA,NA,0
"SB98-0145","1997_1998","1998-RS","Title 1 Election Judges",NA,NA,NA,0
"SB98-0146","1997_1998","1998-RS","Excess State Revenues For Highways",NA,NA,NA,0
"SB98-0147","1997_1998","1998-RS","Right To Remedy Residential Construction",NA,NA,NA,0
"SB98-0148","1997_1998","1998-RS","Dept Of Transportation Public Projects",NA,NA,NA,0
